,time,id,like,comment
431,2020-02-18,魅影69,1,想不出什么骚话，就祝大家明天老师没网吧
430,2020-02-18,裂幵,1,"(つ  と)
 ∪ω∪"
425,2020-02-18,是防水的股份,1,五星钉钉（疯狂暗示）
426,2020-02-18,喜欢笑不爱哭,1,我开完10多个小号评论回来了，而且还用了修改器一星都没给，全是零星
427,2020-02-18,路漫漫灬QAQ灬,1,给个防沉迷或封号马上三连给你
411,2020-02-18,可爱的双生宝宝一羕殷,1,这个点发看不起谁呢
420,2020-02-18,JACK--西门,1,"视频做的太好了！我要给up一个太阳，一个月亮，一颗星星！（￣▽￣）
什……什么？没有太阳和月亮？(ﾟДﾟ≡ﾟдﾟ)!?"
428,2020-02-18,BIBLE官仿,1,下次一钉！
398,2020-02-18,哇好污,1,
396,2020-02-18,小鸣同xio,1,"我从来没有来一⭐收拾
一⭐都是些不好好学习的孩子的报复
⭐我都点5个也都不分期
给你真正的关爱
钉钉啊，你要相信自己
钉钉啊，你不要放弃
当然你可能不知道藏头诗"
394,2020-02-18,轻尘薄云霄,1,前排哈哈哈哈哈钉钉加油
393,2020-02-18,乌萨斯自治团主厨古米,1,"弟弟被钉钉折磨死去活来，再也没空折腾我的模型，我看在眼里，喜上眉梢，反手就给钉钉打了五星
一星期后，我竟想不到自己也用上了钉钉，还要为公司远程会议准备一万字的20年计划，我痛苦万分，打开了应用商店，改成了一星
那一刻，我终于明白，人类的悲喜是不相通的"
392,2020-02-18,理肝乃剑生,1,同样是鬼畜，但从钉钉这里发出来，不知道为什么结感觉这么带感
391,2020-02-18,孤独得不寂寞,1,在？五星一次性都给了，你看你爹那亿点点股份？
390,2020-02-18,活着的人死的账号,1,斯大林“dingdingСукаблядь”
389,2020-02-18,半梦芸芸,1,元首没有带口罩，建议隔离
395,2020-02-18,愿蒙不弃,1,看出来，钉钉员工大部分都是90后的人才
388,2020-02-18,一朵云云呀,1,"钉钉上课我没啥反驳的，反正我手机电脑都有两台
不过标注下缺点:不要自动开启摄像头！侵犯别人隐私了！
直播网络吃不起，好歹也是阿里旗下的软件啊！看个直播卡成啥样了？上个打赏功能，日榜第一免作业"
399,2020-02-18,奄奄一息的单身狗,1,呦，新鲜热乎的钉钉官方，让我康康
400,2020-02-18,该昵称已存biubiu,1,得罪人方丈还想跑
401,2020-02-18,-Death_,1,在？1.0以下评分自动关闭下载？懂？
402,2020-02-18,灵感轻舞,1,在?免签卡发一下?
403,2020-02-18,IRONMAN铁人不再,1,呦
404,2020-02-18,我就这个名字了吧,1,在搞个防沉迷
405,2020-02-18,殷戕怜凡,1,在？你打算转型做鬼畜up主？？？
406,2020-02-18,夢中猫,1,求求你封了我的钉钉号
407,2020-02-18,斑鳩_,1,奇怪的钉钉增加了
408,2020-02-18,知了声声1,1,"我就好奇一点：你们干嘛就揪着钉钉打1星呢？
你们怎么就不试试举报呢？举报理由都想好了：强制广告"
409,2020-02-18,雷雷雷雷雷哈,1,热乎的，五星和三连都给你
397,2020-02-18,啊秋___,1,在？抽个老师封号？
2286,2020-02-17,滑天下之大稽的陈胜,0,
2285,2020-02-17,wowowowoye,0,怎么说呢，我觉得这个还不足以使我一次性付清5克星
2266,2020-02-17,一个弟中弟,0,我以为你是办公软件，没想到你还做鬼畜
2287,2020-02-17,牙龈出血_,0,第一
2288,2020-02-17,羽凄落,0,元首上班不带口罩
2289,2020-02-17,酒味风华夜,0,失去同盟
2290,2020-02-17,改名字要6个心爱的币,0,"……想不出什么骚话
算了，去给你5星分期了"
2284,2020-02-17,糖糖妹12138,0,没评论
2267,2020-02-17,JackWang903,0,我是第一？
2283,2020-02-17,花輪同學00,0,第一？
2282,2020-02-17,爱暮悠,0,★
2281,2020-02-17,爱吃西瓜的小石头,0,哈哈
2280,2020-02-17,晓北er,0,沙发
2268,2020-02-17,北凉的柿子熟了,0,此生无悔入钉钉，分期付款打五星
2278,2020-02-17,子卿本人,0,"★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆"
2277,2020-02-17,热心的中二青年,0,沙发🛋️
2276,2020-02-17,黄居居儿,0,有什么事上钉钉说
2275,2020-02-17,Ash和英二今天也很幸福,0,评论呢？？哈哈哈哈
2274,2020-02-17,蓝莓味的卓,0,第一
2273,2020-02-17,Suaisuai张,0,第一！
2272,2020-02-17,啊呀啊啊,0,！！！
2271,2020-02-17,-晴天有雨-,0,(づ ●─● )づ
2270,2020-02-17,三月一七,0,抢沙发
2269,2020-02-17,愫梧桐,0,元首没戴口罩，建议隔离
2279,2020-02-17,如日下坠,0,你吼辣么大声干嘛
2304,2020-02-17,折戟沉沙-_,0,沙发
2291,2020-02-17,冰上的妖精-琪露诺,0,╭(°A°`)╮
2307,2020-02-17,艾-烬,0,
2319,2020-02-17,12K_RAW,0,哈哈哈哈
2264,2020-02-17,Vicehe,0,所以我是第一？
2318,2020-02-17,神奇小阿点,0,哈哈哈哈我是第一！！！
2317,2020-02-17,尚邀应尔,0,第…第一？
2316,2020-02-17,怎么昵称又已经存在了,0,再怎么样，我也不会改变我的一星好评
2315,2020-02-17,叶修倾橙,0,好惨没评论
2314,2020-02-17,双卷发の巴麻美,0,真好，我毕业了，五星好评
2313,2020-02-17,-号男友,0,1
2312,2020-02-17,中奖换昵称,0,惨？
2311,2020-02-17,清梦_星河,0,此生无悔入钉钉，分期付款给五星
2310,2020-02-17,貌美如花伊蕾娜,0,
2309,2020-02-17,一乐丝吹特,0,0.0
2308,2020-02-17,OC刘醒,0,？？
2306,2020-02-17,鸣三yy,0,哈哈哈
2292,2020-02-17,北湖之境,0,没有热评，创造热评
2305,2020-02-17,天青来了,0,这算恰饭视频吗
2303,2020-02-17,有聊提督暁月林,0,真就官方鬼畜？
2302,2020-02-17,晓风残月忆流年晨曦,0,为了五星，官方也是绞尽脑汁
2301,2020-02-17,图南0624,0,五星好评，分期付款。
2300,2020-02-17,猝不药,0,没人吗
2299,2020-02-17,MLP-M,0,前
2320,2020-02-17,多半是个沙雕了,0,
2298,2020-02-17,橙曦丶,0,这
2297,2020-02-17,洐荷,0,沙发
2296,2020-02-17,小琥影,0,来了
2295,2020-02-17,萧_崎,0,钉钉看元首，我称之为——元钉
2294,2020-02-17,尘藏是錦鯉,0,在？多安排两节课
2293,2020-02-17,逍遥游灬随风,0,我佛了
2265,2020-02-17,式喵,0,元首虽迟但到
2225,2020-02-17,李的老公,0,删评论真过分
2263,2020-02-17,萌の魔王,0,没人评论吗
2234,2020-02-17,漏电王小热,0,哈哈哈哈哈
2232,2020-02-17,汉堡王没有麦当劳好吃,0,鬼才up（划去）通讯，协同办公平台
2231,2020-02-17,忧伤的发发发发发福蝶,0,嗯？
2230,2020-02-17,雅雅爱吃面,0,第一？
2229,2020-02-17,六凌花,0,运营可以呀
2228,2020-02-17,低_仿_号,0,"⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀
⠀⠀
⠀⠀⠀⠀ ⠀⠀
⠀⠀          当前视频评论功能已关
⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀
⠀⠀

⠀⠀⠀"
2227,2020-02-17,jieyitang,0,人流聚集场所，其他人不戴口罩……举报(〜￣△￣)〜
2226,2020-02-17,这里是小夜暝,0,为什么不能发言
2224,2020-02-17,深海仙鱼,0,万能的德语
2223,2020-02-17,MSR_J,0,这么可爱的钉钉五星好评奖励一下
2222,2020-02-17,磨刀霍霍杀小破站,0,没人啊
2221,2020-02-17,98的帅哥,0,
2220,2020-02-17,木可超超,0,评论一下
2219,2020-02-17,素秋凛凛,0,？？？第一
2218,2020-02-17,钉钉DimgTalk,0,来啦
2217,2020-02-17,逍遥游灬随风,0,★☆☆☆☆
2216,2020-02-17,毛白杨丶,0,你钉起来真好听。
2215,2020-02-17,蜀犬吠日丶,0,不让评论吗？
2214,2020-02-17,Ultra丶懿,0,第一
2213,2020-02-17,我的老婆叫中野三玖,0,第一
2212,2020-02-17,酒水酒水,0,钉钉好可爱ww我爱钉钉——！！！
2211,2020-02-17,荔枝菜得睡不着,0,哈哈哈哈
2210,2020-02-17,左边跳跃,0,大家千万要一次付清哦（
2208,2020-02-17,孑小笑川,0,好番 当赏
2322,2020-02-17,盒子里的笨猫,0,
2209,2020-02-17,巧儿姐家的桐宝,0,屎蛋知识增加了
2233,2020-02-17,冰上的妖精-琪露诺,0,在 课听完了嘛？
2235,2020-02-17,未染呦,0,说什么骚话，才能上热评呢
2262,2020-02-17,夜夜夜莺,0,抢热评？？
2236,2020-02-17,有才华的荷包蛋,0,五星一次付清⭐️⭐️⭐️⭐️⭐️
2261,2020-02-17,阿栋no,0,三千播放零评论kidding
2260,2020-02-17,주소연,0,啊哈
2259,2020-02-17,有才华的荷包蛋,0,一星保护
2258,2020-02-17,御坂16892号,0,
2257,2020-02-17,gomaosk,0,震惊，元首实录，帝国的覆灭，原因竟是用了这个蓝色软件……
2256,2020-02-17,苦痛一萌新,0,钉钉品牌代言人:元首
2255,2020-02-17,怪聚下仙,0,好惨一官方钉钉
2254,2020-02-17,JASON一尘,0,我靠踏马感染拉！快给劳资滚蛋吧
2253,2020-02-17,阿列谢克耶维奇_极夜,0,emm
2252,2020-02-17,lovely冰冰,0,我去。。屎蛋儿都隔离了？那屎壳郎还怎么活？
2251,2020-02-17,辣椒粉面酱,0,首页通知书嗷嗷嗷嗷嗷冲冲冲！
2250,2020-02-17,李的老公,0,给你五星，分期付款
2249,2020-02-17,_萌白,0,什么 没有评论！
2248,2020-02-17,帕里希冀,0,可憐的官方
2247,2020-02-17,舟在月中行,0,哈哈哈哈哈哈哈哈钉钉你加入鬼畜区吧，别做软件了
2246,2020-02-17,佰陌逸纷飞,0,太难了学习平台一个字形容：卡！
2245,2020-02-17,GoForce_X,0,沙发！
2244,2020-02-17,貌美如花伊蕾娜,0,???
2243,2020-02-17,Kingsely丨程,0,最惨官方我给了五星（没有分期付款）
2242,2020-02-17,不喝冰可乐的祈宇,0,又开始整活了
2241,2020-02-17,suprcell游戏,0,？？(･∀･)✄╰ω╯
2240,2020-02-17,饮湖君,0,
2239,2020-02-17,殇之木乃噢,0,。。
2238,2020-02-17,橙曦丶,0,emmm
2237,2020-02-17,A柒-染A,0,啊嘞
2321,2020-02-17,御坂12174号,0,第一
2420,2020-02-17,Teihiro_,0,咋没评论？
2323,2020-02-17,非酋爱保底,0,啊嘞？
2401,2020-02-17,为卿一曲折翼舞,0,哇 没人
2414,2020-02-17,陈桢啦啦啦,0,可是元首为什么不戴口罩？
2413,2020-02-17,龙啸天799,0,元首被玩坏了
2412,2020-02-17,南笙th,0,我要上热评
2411,2020-02-17,那个呼唤胜利的男神,0,热的卵而我想不出什么骚话
2410,2020-02-17,是墨水菌呀,0,两千多的播放量，然而就我一个弹幕。我现在好慌
2409,2020-02-17,有由,0,钉g也在家闲着没事搞这些了吗
2408,2020-02-17,M_SX,0,咦
2407,2020-02-17,一个靓名字,0,为什么没有评论
2406,2020-02-17,风信子不懂忧伤,0,"大爱钉钉，太棒了，让我完成了儿时的梦想：躺在床上听课
给个五星"
2405,2020-02-17,怕丁雷家的,0,不能评论？
2404,2020-02-17,九玄冰晶死亡黑翼,0,克雷破斯是个啥
2403,2020-02-17,-いずみ-,0,？？？
2402,2020-02-17,枫3560,0,为啥不能评论？
2400,2020-02-17,禽秦,0,在？抽1000个老师封号？
2324,2020-02-17,12K_RAW,0,哈哈哈哈哈
2399,2020-02-17,CN_zhz0209,0,分  期  付  款
2398,2020-02-17,千倾彡,0,
2397,2020-02-17,改完变欧皇,0,钉钉这么可爱为什么要给5星  一星好评保护我钉
2396,2020-02-17,抽不到小恩不改名,0,热评在眼前，骚话在嘴边
2395,2020-02-17,冬艙Theseus,0,啥
2394,2020-02-17,德意志第3333帝国,0,第一
2393,2020-02-17,44s_,0,钉钉
2392,2020-02-17,我名字带空格,0,沙发
2391,2020-02-17,陈皮苟杞,0,"!!!!!!
   / l l \
  /⌒　　⌒)::       学不到的知识增加了
 /へ_＿  / /::
(＿＼＼  ﾐ)/::
　 ｜ `-イ::
　 /ω　 )::
　/／  ／::
／　／::
(　く:::
|＼ ヽ:"
2390,2020-02-17,草--帽,0,
2389,2020-02-17,遥遥言言,0,第一
2388,2020-02-17,Real-Loeyy,0,一？
2387,2020-02-17,とても暇だ烈焰,0,"鬼畜很好看，但是。。。
恩。。。
此生无悔入钉钉
分期付款给五星"
2415,2020-02-17,麦克-伊文斯,0,"想骚话中...
想到骚话...
骚话加载中...
骚话加载33%...
骚话加载66%...
骚话加载99%...
骚话加载失败..."
2416,2020-02-17,Brsacher,0,第一？？
2417,2020-02-17,我乃滑稽大法师,0,钉钉，我给了五星好评，反正我们学校不用钉钉狗头保命
2418,2020-02-17,我爱学习-可能,0,11分钟，嘤嘤嘤，前排我的
2445,2020-02-17,冶金摄,0,钉钉是我用过最好的软件，我一定给五星好评，日后分期付款，每次一星
2206,2020-02-17,朝雾之少女,0,入站随俗
2444,2020-02-17,北杳觅青森,0,前排！
2443,2020-02-17,是冯宝宝呀QWQ,0,骚话就在眼前，可不知道怎么硕
2442,2020-02-17,水泽壹师,0,分期，你怕不怕
2441,2020-02-17,FantasyOnly,0,竟然没人
2440,2020-02-17,钉钉DingTalk,0,什么！评论区里没人 我沙发了（o´ﾟ□ﾟ`o）！
2439,2020-02-17,叮当叮当猪,0,钉钉这个APP是个很好的学习办公APP，里面的各种功能就很舒适，这个五星好评我给定了（
2438,2020-02-17,棠心公子,0,捕捉卑微钉钉娘一只，给你五星
2437,2020-02-17,生驹呀,0,评论呢？？
2436,2020-02-17,我是辉辉辉鸭,0,喂，在吗，什么时候开通游戏直播阿
2435,2020-02-17,中奖换昵称,0,惨
2434,2020-02-17,杀手榔头,0,第几？
2433,2020-02-17,海洋学家Q太郎,0,
2432,2020-02-17,OC刘醒,0,你可是个官方号………
2431,2020-02-17,御坂520,0,？？？
2430,2020-02-17,井1112,0,好的蝙蝠
2429,2020-02-17,永恒回忆录-,0,留言是什么东西
2428,2020-02-17,MSR_J,0,蛤蛤蛤蛤蛤蛤蛤蛤
2427,2020-02-17,忘却de旋律丶,0,元首没戴口罩
2426,2020-02-17,莫凉丝尜,0,第一？
2425,2020-02-17,brownie2,0,nani
2424,2020-02-17,金毛呐,0,哦！快让你那亲爱的大哥帮我分期还了，这5星自然也就会不会分期到你手上了。我可不想因为你大哥的原因让我妈继续用那昂贵的高跟鞋尖亲吻我的屁屁了。
2423,2020-02-17,-王惜君-,0,元首头一次这么愤怒。
2422,2020-02-17,永远喜欢悠悠,0,钉钉请放过我们吧！
2421,2020-02-17,胖胖的黄连,0,留言
2419,2020-02-17,地表最强小土豆,0,
2386,2020-02-17,十二一轮,0,没有防沉迷功能的燕翅不是好的鸽子。。
2385,2020-02-17,隔壁老王不姓王丶,0,分期好评第一天
2384,2020-02-17,不客观落日鉴赏师,0,"下次，也不一定 指五星 （无慈悲）

其实我给了"
2353,2020-02-17,用户名过短是吗是吗这样呢,0,钉钉在不正经的路上越走越远
2351,2020-02-17,樊樊樊君,0,第一，沙发
2350,2020-02-17,南山初见月,0,
2349,2020-02-17,FourColorTheorem,0,你看，听了那么多课，你这从0到5依然比从95到100都难～对了，得先帮你刷成0分
2348,2020-02-17,谎颜_,0,凤凰
2347,2020-02-17,孤纸纸,0,可是元首也没戴口罩啊
2346,2020-02-17,香子兰酱锵锵锵,0,第一我这次？
2345,2020-02-17,木心Lairca,0,三连了哦（疯狂明示）
2344,2020-02-17,糸锯·圭介,0,又开会又开会又开会，怕是要跟各商城商量下0星计划了
2343,2020-02-17,佐鼬丶,0,蝙蝠翅膀做图标
2342,2020-02-17,龟友百货店,0,
2341,2020-02-17,急死你算了,0,。。
2340,2020-02-17,gomaosk,0,哦！
2339,2020-02-17,夜聚凌云风归影,0,空耳绝了
2338,2020-02-17,我也很绝亡呀,0,。 。。
2337,2020-02-17,达希darcy,0,哈哈哈哈哈哈哈哈哈😂
2336,2020-02-17,樊樊樊君,0,
2335,2020-02-17,佐鼬丶,0,额
2334,2020-02-17,莉莉斯坦,0,沙发！我骄傲
2333,2020-02-17,_90,0,已给五星，一次付清
2332,2020-02-17,黄桃与燕麦,0,口罩p的，走心
2331,2020-02-17,某某国,0,欺负他，二级号，没话上热评
2330,2020-02-17,哎呀老子头没了,0,前排前排
2329,2020-02-17,大mi米zi子,0,前排！
2328,2020-02-17,五佑彘,0,叮叮～
2327,2020-02-17,信天翁X,0,元首分明在上网课
2326,2020-02-17,yoyoyo蔺大宝,0,哈哈
